nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
564,"EXTINDERE, MODERNIZARE SI MANSARDARE PENSIUNE SI RESTAURANT",SC SPLENDID SRL DOROHOI,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",2.540.855,0,1.088.938,1.356.322,4.986.115,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
565,"CREAREA INFRASTRUCTURII DE AGREMENT INCLUSIV A UTILITATILOR AFERNTE PENSIUNII ""POIANA VERDE"", SLANIC MOLDOVA",SC SENSO C SRL SLANIC MOLDOVA,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",9.412.828,0,4.034.069,3.627.094,17.073.991,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
566,MODERNIZARE SI SUPRAETAJARE HOTEL DUMBRAVA DIN MUNICIPIUL BACAU,SC AGROINDUSTRIALA SA BACAU,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",3.593.772,0,2.497.367,1.997.558,8.088.696,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
567,ZONA DE AGREMENT CIRIC,"MUNICIPIUL IASI, IASI, BD. STEFAN CEL MARE SI SFANT, NR. 11","Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",18.275.728,0,18.275.728,10.072.776,46.624.232,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
568,"Reabilitarea infrastructurii turistice a statiunii balneare Baile Govora, judetul Valcea",Consiliul Local Baile Govora,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",22.321.474,0,455.540,4.463.388,27.240.403,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
569,Modernizarea complexului hotelier Ciucas prin amenajarea unei baze de agrement si SPA - Localitate Baile Tusnad,"SC HB Hotels SA Brasov, jud. Brasov","Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",4.050.228,0,3.738.672,1.801.082,9.589.981,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
570,Balneo-turism de 4 stele in statiunea Baile Felix prin extinderea hotelului President,SC POD SERV COM SRL,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",9.045.149,0,3.876.492,3.917.720,16.839.362,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
571,Dezvoltarea infrastructurii de turism balnear pentru sporirea atractivitatii Regiunii Nord-Vest (Turda-Singeorz),Consiliul Local Singeorz- Bai,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",40.921.541,0,835.134,8.392.107,50.148.782,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
572,"MODERNIZARE, EXTINDERE HOTEL ALPIN - EMBLEMA A ELEGANTEI SI RAFINAMENTULUI",SC MERIDIAN TURISM SA VATRA DORNEI,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",2.194.927,0,1.463.285,1.317.476,4.975.688,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
573,Modernizare Complex Hotelier Gorj,SC Complex Hotelier Gorjul SA,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",1.657.598,0,1.105.066,1.276.904,4.039.568,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
574,Modernizarea salvarii montane in jud. Harghita,Consiliul Judetan Harghita,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",5.998.892,0,122.426,1.490.748,7.612.067,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
575,"Modernizare Hotel Capitol, Statiunea Jupiter",SC CAPITOL SA,"Axa Prioritară 5/ DMI 5.2. Crearea, dezvoltarea, modernizarea infrastructurii de turism pentru valorificarea resurselor naturale şi creşterea calităţii serviciilor turistice",2.182.129,0,935.198,654.768,3.772.096,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
576,Promovarea potenţialului turistic al obiectivului Zona urbană Dealul Cetăţii si Centrul istoric al municipiului Deva,Municipiul Deva,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",712.853,109.025,16.773,160.534,999.184,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
577,Promovarea potenţialului turistic al oraşului Râşnov,Consiliul Local Râşnov şi Asociaţia Rosenau Turism,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",714.722,109.310,16.817,159.121,999.971,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
578,Promovarea potenţialului turistic antropic şi natural din zona munţilor Bucegi,Asociaţia microregiunea turistică Munţii Bucegi,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",677.141,103.563,15.933,151.363,948.000,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
579,Promovarea potetialului turistic al judetului Valcea,Consiliul Judetean Valcea,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",424.660,64.948,9.992,95.400,595.000,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
580,Festivalul International al Palincii Satu Mare,Consiliul Judetean Satu Mare,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",614.168,93.932,14.451,220.585,943.135,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
581,Trasee Satmarene,Consiliul Judetean Satu Mare,"Axa Prioritară 5/ DMI 5.3. Promovarea potenţialului turistic şi crearea infrastructurii necesare, în scopul creşterii atractivităţii României ca destinaţie turistică. Operaţiunea - Dezvoltarea şi consolidarea turismului intern prin sprijinirea promovării",690.200,105.560,16.240,175.700,987.700,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
582,"Sprijinirea implementarii, managementul si evaluarii POR in regiunea SV Olteni",ADR SV Oltenia,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",2.876.856,958.952,0,460.781,4.296.589,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
583,Sprijinirea OI in perioada 2007-2008 pentru implementarea POR 2007-2013,ADR NE,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",5.896.875,1.965.625,0,409.647,8.272.147,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
584,Sprijin pentru ADR Centru in implementarea si monitorizarea la nivel regional al POR 2007-2013,ADR Centru,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",3.716.214,1.238.738,0,556.874,5.511.826,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
585,Sprijin pentru ADR Sud Muntenia/Directia Organism Intermediar in vedera implementarii POR 2007-2008,ADR Sud Muntenia,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",2.565.881,855.294,0,265.026,3.686.200,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
586,Sprijin pentru ADR Vest in calitate de OI pentru implementarea si monitorizarea cu succes si profesionalism a programului finantat din POR 2007-2013,ADR Vest,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",4.492.445,1.497.482,0,370.215,6.360.142,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
587,Sprijin pentru Autoritatea de Management pentru Programul Operaţional Regional în vederea implementării POR 2007-2013 pentru anul 2008”,AM POR,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",1.138.792,379.597,0,263.563,1.781.952,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
588,Sprijin pentru ADR SE in vederea implementarii POR 2007-2013 in regiunea Sud Est,ADR SE,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",3.476.987,1.158.996,0,307.977,4.943.959,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
589,Sprijin pentru ADR Nord Vest în calitate de OI în perioada 2007 - 2008 în vederea implementării POR 2007 - 2013 la nivelul regiunii NV,ADR NV,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",4.118.251,1.372.750,0,309.768,5.800.769,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
590,Sprijin pentru ADR Vest in calitate de OI pt implementarea si monitorizarea cu profesionalism si eficienta a proiectelor finantate prin POR 2007 - 2013,ADR Vest,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",6.904.271,2.301.424,0,750.298,9.955.993,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
591,Implementarea POR 2007 - 2013 în regiunea Sud Vest Oltenia in perioada 01.01.09-31.12.2010,ADR SV Oltenia,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",6.701.668,2.233.889,0,389.556,9.325.113,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
592,Sprijin pentru ADR SE in perioada 2009 - 2010 in vederea implementarii POR 2007-2013 in regiunea Sud Est,ADR SE,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",8.869.980,2.956.660,0,371.797,12.198.437,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
593,Implementarea POR 2007 - 2013 în regiunea Bucureşti Ilfov,ADR Bucuresti Ilfov,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",3.799.133,1.266.378,0,123.757,5.189.267,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
594,Sprijin Organism Intermediar din cadrul ADR NE in perioda 2009 - 2010 POR pentru implementarea si monitorizarea POR 2007 - 2013 in regiunea NE,ADR NE,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",10.925.138,3.641.713,0,708.702,15.275.553,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
595,"Sprijin pentru AM POR in vederea asigurarii managementului, implementarii si evaluarii POR pentru anii 2009 - 2010",AM POR,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",3.352.690,1.117.563,0,785.636,5.255.890,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
596,Sprijin acordat in perioada 2009 - 2010pentru OI din cadrul ADR Centru in imp0lementarea si monitorizarea la nivel regional a POR,ADR Centru,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",7.284.832,2.428.277,0,1.547.841,11.260.951,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
597,Sprijin pentru ADR SM Directia Organism Intermediar in vederea implementarii POR in perioada 2009 - 2010,ADR Sud Muntenia,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",7.104.472,2.368.157,0,976.523,10.449.152,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
598,"„Sprijin pentru ADR Nord Vest, in calitate de Organism Intermediar, in perioada 2009 - 2010 în vederea implementării Programului Operaţional Regional in perioada 2007 – 2013 la nivelul Regiunii Nord Vest”",ADR Nord Vest,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",7.677.735,2.559.245,0,859.862,11.096.842,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
599,Sprijin pentru AM POR in vederea asigurarii managementului POR pentru perioada 2009 - 2011,AM POR,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",12.257.212,4.085.737,0,3.105.160,19.448.110,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
600,Sprijin pentru implementarea POR 2007 - 2013 in regiunea Bucuresti Ilfov,ADR BI,"Axa Prioritară 6/ DMI 6.1. Implementare, management şi evaluare POR",5.931.172,1.977.057,0,507.879,8.416.108,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
601,Sprijin acordat ADR NE in calitate de OI in vederea implementarii planului de comunicare pentru POR in perioada 2007-2013,ADR NE,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,714.512,238.171,0,181.010,1.133.693,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
602,Sprijin pentru AMPOR pentru implementarea masurilor de informare si publicitate,AM POR,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,1.674.618,558.207,0,424.237,2.657.060,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
603,Promovarea Programului Operaţional Regional 2007 - 2013 la nivelul regiunii Sud Vest Oltenia,ADR SV Oltenia,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,365.941,121.980,0,92.705,580.626,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
604,Sprijin pentru OI din cadrul ADR Centru in informarea si publicitatea POR 2007 - 2013,ADR Centru,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,725.289,241.762,0,186.472,1.153.523,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
605,"Sprijin pentru informarea si publicitatea privind POR in regiunea Nord - Vest, perioada 2007 - 2009",ADR NV,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,735.365,245.122,0,186.291,1.166.780,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
606,"Sprijin pentru informarea si publicitatea privind POR in regiunea Bucureşti - Ilfov, perioada 2007 - 2009",ADR BI,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,1.279.742,426.581,0,321.523,2.027.846,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
607,Sprijin pentru implementarea eficienta a activitatilor de informare si publicitate din Planul de Comunicare pentru Programul Operational Regional 2007-2013 la nivelul Regiunii Vest,ADR Vest,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,583.340,194.447,0,147.778,925.566,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
608,Regio: Informare si promovare 2009-2010,AM POR,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,18.593.505,6.197.835,0,4.710.355,29.501.695,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
609,Sprijin pentru ADR SE in vederea implementarii planului de comunicare pentru POR 2007 - 2013 in regiunea Sud Est,ADR SE,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,281.028,93.676,0,71.197,445.901,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
610,Sprijin acordat ADR Sud Muntenia/Directia OI pentru activitatile de informare si publicitate ale POR in anul 2010,ADR SM,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,406.050,135.350,0,102.866,644.266,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
611,„Sprijin acordat Organismului Intermediar din cadrul ADR Nord - Est in 2010 pentru implementarea cu succes a Planului de Comunicare aferent Programului Operaţional Regional 2007 - 2013”,ADR NE,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,208.050,69.350,0,52.706,330.106,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
612,Sprijin acordat in anul 2010 pentru OI din cadrul ADR Centru in informarea si publicitatea la nivel regional privind POR 2007 - 2013,ADR Centru,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,401.415,133.805,0,101.692,636.912,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
613,Sprijin pentru ADR SE in vederea implementarii planului de comunicare pentru POR 2007 - 2013 in regiunea Sud Est in anul 2010,ADR Sud Est,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,309.113,103.038,0,78.309,490.460,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
614,Promovarea Programului Operaţional Regional 2007 - 2013 la nivelul regiunii Sud Vest Oltenia in anul 2010,ADR Sud Vest Oltenia,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,173.682,57.894,0,44.000,275.576,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
615,Sprijin pentru informarea si publicitatea privind POR in regiunea NV anul 2010,ADR NV,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,326.370,108.792,0,82.680,517.843,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
616,Sprijin pentru implementarea activitatilor de informare si publicitate pentru PC POR 2007 - 2013 la nivelul regiunii Vest,ADR Vest,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,249.863,83.287,0,63.298,396.447,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
617,Sprijin acordat ADR Sud Muntenia/Directia OI pentru activitatile de informare si publicitate ale POR 2007 - 2013 in perioada 2007 - 2009,ADR SM,Axa Prioritară 6/ DMI 6.2. Publicitate şi infromare privind POR,776.100,258.700,0,196.612,1.231.412,LEI,http://localhost:9999/Lista_contractate_POR_30_aprilie_2010.pdf
