nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
563,"Economia Sociala, model inovator pentru promovarea incluziunii active a persoanelor defavorizate","Ministerul Muncii, Familiei şi Egalităţii de Şanse",Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,13.799.456,2.896.800,367.667,1.319.427,18.383.350,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
564,"Impreuna, pentru o societate mai buna",Agenţia Naţională pentru Romi,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,14.295.971,3.001.030,353.000,0,17.650.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
565,Incubatoare de întreprinderi sociale în regiunea Bucureşti Ilfov,Blocul National Sindical,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.471.420,308.882,36.333,0,1.816.635,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
566,Facilitarea ocuparii in munca a membrilor comunitatii de romi prin infiintarea unei intreprinderi sociale,Primaria Comunei Voicesti,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,872.759,183.211,21.550,75.109,1.152.629,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
567,Intreprindere sociala – atelier de croitorie pentru persoane cu dizabilitati,Fundatia Soul to Soul,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,986.381,207.063,24.356,63.559,1.281.359,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
568,Dezvoltarea unei structuri a economiei sociale de tipul intreprindere sociala pentru comunitatea roma,PRIMARIA COMUNEI FRANCESTI,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.177.227,247.125,29.068,109.996,1.563.416,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
569,Economia sociala - o sansa pentru persoanele cu dizabilitati intelectuale,Fundatia Pentru Voi,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,3.162.918,663.964,74.106,302.208,4.203.196,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
570,Dimensiuni ale capitalului social şi incluziune socială - centre comunitare multifuncţionale (CECOM) alternative pentru incluziunea socială a gupurilor vulnerabile şi marginalizate,INSTITUTUL PENTRU STUDIEREA PROBLEMELOR MINORITATILOR NATIONALE,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,14.846.934,3.116.689,366.605,0,18.330.228,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
571,Promovarea incluziunii sociale prin dezvoltarea resurselor umane si institutionale din asistenta medicala comunitara.,SCOALA NATIONALA DE SANATATE PUBLICA SI MANAGEMENT SANITAR,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,12.829.490,2.693.184,316.788,0,15.839.462,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
572,Proactiv - de la marginal la incluziv,"ASOCIATIA CATALACTICA, FILIALA TELEORMAN",Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,13.322.816,2.796.744,328.971,0,16.448.530,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
573,Dezoltarea economiei sociale pentru persoanele cu dizabilitati fizice din Romania,Fundatia Motivation Romania,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,3.196.574,671.029,78.931,346.362,4.292.896,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
574,INTREPRINDERI SOCIALE PENTRU INCLUZIUNE SOCIALA,FEDERATIA FILANTROPIA,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.379.080,289.498,34.053,141.364,1.843.995,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
575,Centrul de formare si integrare profesionala - Curcubeu -,Asociatia Centrul Educational Interetnic pentru Tineret Sighisoara ( ibz ),Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.498.040,314.470,36.990,0,1.849.500,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
576,SOCIAL- Strategia de Ocupare şi Calificare prin Învăţare şi Activităţi pentru Libertate,Administratia Nationala a Penitenciarelor,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,14.108.381,2.961.651,348.368,972.720,18.391.120,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
577,Servicii de consiliere psiho-vocationala si orientare profesionala pentru mame aflate la risc social din municipiul Iasi,Directia de Asistenta Comunitara Iasi,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.445.127,303.363,36.000,48.000,1.832.490,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
578,Peste obstacole cu speranta si incredere,PENITENCIARUL POARTA ALBA,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,1.027.890,215.776,25.382,0,1.269.048,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
579,Si noi vrem sa muncim,Fundatia Mara,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,443.220,93.041,12.000,37.262,585.523,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
580,Centru de incluziune socială prin terapie ocupaţională a tinerilor cu HIV/SIDA,Fundaţia Creştină Rhema,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,167.072,35.072,5.183,20.092,227.419,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
581,"Fem.RRom. - Imbunătăţirea accesului femeilor de etnie roma pe piaţa muncii şi sprijinirea economiei sociale: promovarea şi dezvoltarea unor servicii integrate prin crearea unor cooperative pentru femei, asigurarea accesului la educaţie formală şi dezvoltarea unor servicii de ocupare specializate şi personalizate.",Agentia Nationala pentru Egalitate de Sanse intre Femei si Barbati (ANES),Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,14.984.445,3.145.555,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
582,INTEGRARE SOCIO-PROFESIONALA PENTRU PERSOANE CU DIZABILITATI INTELECTUALE,Asociatia pentru Protejarea si Ajutorarea Handicapatilor Neuro- Psihici Cluj,Axa Prioritară 6/ DMI 6.1. Dezvoltarea economiei sociale,687.017,144.219,16.964,205.000,1.053.200,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
583,Împreună pe piaţa muncii,Agenţia Naţională pentru Romi,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,16.268.403,1.530.725,363.248,0,18.162.375,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
584,START pentru egalitatea de sanse a persoanelor cu dizabilitati pe piata muncii,Fundatia Motivation Romania,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,3.234.945,304.382,72.232,300.855,3.912.414,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
585,Reţea de servicii vocaţionale pentru consumatorii de alcool şi droguri,Agentia Nationala Antidrog,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,5.620.336,528.828,133.927,413.238,6.696.329,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
586,Îmbunătăţirea accesului tinerilor aflaţi în penitenciare la programe de formare profesională şi integrarea pe piaţa muncii pe parcursul şi după executarea pedepsei,Administratia Nationala a Penitenciarelor,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,16.570.820,1.559.180,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
587,"Crearea şi implementarea modelului integrat de evaluare, formare profesională şi angajare pe piaţa muncii a persoanelor cu dizabilităţi din România",Institutul Naţional pentru Prevenirea şi Combaterea Excluziunii Sociale a Persoanelor cu Handicap (INPCESPH),Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,16.570.820,1.559.180,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
588,"Creşterea şanselor de incluziune socială a persoanelor aflate în detenţie prin o mai bună educaţie, informare a societăţii şi îmbunătăţirea activităţilor în penitenciar",Administratia Nationala a Penitenciarelor,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,16.569.364,1.559.043,370.000,0,18.498.407,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
589,Incluziunea persoanelor cu dizabilitati pe piata muncii,Asociatia Agentia de Monitorizare a Presei,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,3.282.244,308.833,73.288,0,3.664.365,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
590,Sanse egale pe piata muncii,"Ministerul Muncii, Familiei şi Egalităţii de Şanse",Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,15.057.350,1.416.775,336.207,1.671.973,18.482.305,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
591,Centre de consiliere si mediere profesionala pentru persoanele de etnie rroma,"Centrul Rromilor ""Amare Rromentza""",Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,2.240.612,210.823,50.029,0,2.501.464,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
592,Centrul Național de ocupare a forței de muncă pentru persoanele cu scleroză multiplă şi alte boli neurologice rare – Acces Abilitate,Societatea de Scleroză Multiplă din România,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,1.907.524,179.483,42.592,340.972,2.470.571,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
593,CONECTIC – Cooperare pentru Ocupare a Nevazatorilor prin Cresterea Competentelor in Tehnologia Informatiei si a Comunicatiilor,Agenţia Judeţeană pentru Ocuparea Forţei de Muncă Galaţi,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,6.793.875,639.249,151.696,0,7.584.820,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
594,L@EGAL 2 – investitie europeana pentru viitorul romilor din Romania,Fundatia Centrul de Resurse pentru Comunitatile de Romi,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,3.833.168,360.670,85.589,497.651,4.777.079,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
595,SANSE EGALE pentru integrarea in munca a persoanelor cu dizabilitati intelectuale din Romania,Fundatia Motivation Romania,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,3.326.733,313.019,74.660,251.043,3.965.455,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
596,"Hai sa dam mana cu mana, sa pasim in viata IMPREUNA","Asociatia Tineri Intreprinzatori - ""Concordia""",Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,2.188.483,205.919,50.994,104.379,2.549.775,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
597,Egalitate la angajare şi la locul de muncă – campanie de informare şi conştientizare în vederea schimbării atitudinii sociale şi stereotipurilor la angajare şi la locul de muncă,Universitatea din Bucuresti,Axa Prioritară 6/ DMI 6.2. Îmbunătăţirea accesului şi a participării grupurilor vulnerabile pe piaţa muncii,6.742.084,634.376,150.540,0,7.527.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
598,Femei şi bărbaţi - aceleaşi şanse pe piaţa muncii,Agentia Nationala pentru Egalitate de Sanse intre Femei si Barbati (ANES),Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,4.719.661,596.470,108.494,427.209,5.851.834,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
599,Egalitate prin diferenţă. Accesul femeilor rome pe piaţa muncii.,"Asociaţia Femeilor Ţigănci ""Pentru Copiii Noştri""",Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,5.757.827,727.673,137.000,0,6.622.500,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
600,"Reţeaua naţională a experţilor locali romi, mecanism de sprijin în implementarea măsurilor de incluziune socială a romilor, grup vulnerabil supus excluziunii sociale",Agenţia Naţională pentru Romi,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,16.091.020,2.033.580,369.890,0,18.494.490,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
601,Un viitor mai bun pentru femei,Depro Inovatie SRL,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,14.118.584,1.784.304,836.995,0,16.739.883,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
602,Harmony - Masuri inovative de armonizare a vietii profesionale cu cea de familie,Asociatia pentru Dezvoltare Durabila Slatina,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,2.467.036,311.783,56.711,0,2.835.530,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
603,REŢEAUA DE CENTRE PILOT PENTRU FEMEI - ESTHIA,Agentia Nationala pentru Egalitate de Sanse intre Femei si Barbati (ANES),Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,12.887.701,1.628.745,296.254,553.414,15.366.114,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
604,ESTHR - pachet integrat de acţiuni pentru dezvoltarea rolului femeii în societatea românească,Blocul National Sindical,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,8.446.888,1.067.516,194.172,0,9.708.576,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
605,Femeia conteaza,Asociatia COLFASA,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,14.396.588,1.819.438,331.060,0,16.547.086,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
606,Pachet complex de formare antreprenoriala pentru incluziunea sociala a femeilor in conditii de egalitate de sanse pe piata muncii - PROWOB,Institutul National pentru Intreprinderi Mici si Mijlocii,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,1.618.985,204.607,37.400,91.582,1.952.574,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
607,Sanse egale si respect pentru femeia din societatea romaneasca,Federatia Sanitas Romania,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,8.060.292,1.018.658,185.300,270.000,9.534.250,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
608,Integrare pe piata muncii pentru persoanele traficate,Fundatia Centrul Parteneriat pentru Egalitate,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,11.575.784,1.462.946,266.098,0,13.304.828,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
609,Retea multi-regionala de servicii de consiliere antidiscriminare pentru incluziunea sociala a persoanelor discriminate,Centrul de Resurse Juridice,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,3.628.755,458.601,83.416,275.000,4.445.772,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
610,TRANZIT - cresterea accesului pe piata muncii si incluziunea sociala a femeilor victime ale violentei domestice si altor persoane vulnerabile,Serviciul Public Asistenta Sociala Baia Mare,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,1.988.207,251.269,45.704,0,2.285.180,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
611,Incluziunea sociala a femeilor rome,Asociatia Femeilor Rome din Romania,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,16.095.814,2.034.186,370.000,0,18.500.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
612,Combaterea discriminarii si cresterea potentialului de angajare a femeilor din mediul rural,Asociatia Femeilor si Familiilor din Mediul Rural,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,15.449.106,1.952.455,355.135,0,17.756.696,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
613,"Femei de cariera - de ieri, de azi si de maine",Asociatia Centrul Regional de Initiere si Servicii,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,2.053.149,259.477,47.196,65.319,2.425.141,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
614,"Mai multe centre de îngrijire pentru copilul tău, mai multe oportunităţi de angajare pentru tine",Directia Generala de Asistenta Sociala a Municipiului Bucuresti,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,12.740.243,1.610.110,292.864,1.780.386,16.423.603,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
615,"E-Word (Empowering WOmen for Rural Development) Emanciparea Femeilor pentru Dezvoltare Rurală. Emancipare, Ocuparea fortei de Muncă, Antreprenoriat",AGROSTAR,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,14.262.243,1.802.460,342.929,0,16.407.632,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
616,Este dreptul tau sa stii - proiect de promovare a sanatatii pentru femei,ARAS - Asociatia Romana Anti-SIDA,Axa Prioritară 6/ DMI 6.3. Promovarea egalităţii de şanse pe piaţa muncii,8.321.188,1.051.630,191.282,0,9.564.100,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
617,Parteneriat pentru inovare vizand cresterea incluziunii sociale,PENITENCIAR GIURGIU,Axa Prioritară 6/ DMI 6.4. Iniţiative transnaţionale pentru o piaţă inclusivă a muncii,1.269.734,423.245,34.550,0,1.727.528,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
618,"”Sprijin pentru AMPOSDRU, OI şi beneficiari în vederea unui bun management al sistemului Actionweb pentru activităţile de întreţinere şi realizare a unor rapoarte financiare şi procedurale pentru proiectele finanţate din Fondul Social European”",ARCHIDATA S.R.L,"Axa Prioritară 7/ DMI 7.1. Sprijin pentru implementarea, managementul general şi evaluarea POS DRU",204.750,68.250,0,0,273.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
