"ragione_sociale","azione","titolo_operazione","importo_approvato","fund_type","currency","uri"
"AESGA - Emilia Romagna","Persone, formazione per la creazione d'impresa","Creazione di impresa per lavoratori non stabili nel settore ingegneristico e tecnologico","38.900,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"AESGA - Emilia Romagna","Persone, formazione per occupati","FORMAZIONE DEI SOCI LAVORATORI DIVERSAMENTE ABILI","9.945,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ISCOM REGGIO EMILIA","Persone, formazione per occupati","MIGLIORAMENTO DELLE PROPRIA EFFICACIA NELL'AMBITO DEI SERVIZI","4.160,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ISCOM REGGIO EMILIA","Persone, formazione per occupati","LO SVILUPPO E LA COMPETITIVITÀ DELLE PMI DELLA DISTRIBUZIONE ALIMENTARE","21.168,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ISCOM REGGIO EMILIA","Persone, formazione permanente","L'INFORMATICA PER ACCRESCERE IL PROPRIO PERCORSO FORMATIVO E FORNIRE NUOVE POSSIBILITÀ OCCUPAZIONALI","7.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ISCOM REGGIO EMILIA","Persone, formazione permanente","CREARE NUOVE CONOSCENZE PER UN FACILE INSERIMENTO NEL MONDO DEL LAVORO","14.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Anastasis soc. coop. a r.l.","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","Servizio per l'attuazione di percorsi integrati di transizione ed inserimento lavorativo a favore di persone in situazione di grave disagio sociale","43.200,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Coop. Soc. Tanaliberatutti - Tielleti Soc. Coop. A R. L.","Sistemi, servizi all'impiego, orientamento, consulenza e formazione del personale","SERVIZI PER LO SVILUPPO DEL SISTEMA. INFORMATIVO DEI SERVIZI ALLA PERSONA E ALLA COMUNITÀ E SVILUPPO SOSTENIBILE DELLA PROVINCIA DI RIMINI - LOTTO 1","11.220,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Coop. Soc. Tanaliberatutti - Tielleti Soc. Coop. A R. L.","Sistemi, servizi all'impiego, orientamento, consulenza e formazione del personale","servizi per lo sviluppo del sistema informativo dei Servizi alla Persona e alla Comunità e Sviluppo sostenibile della Provincia di Rimini - Lotto 2","30.498,47","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"COMUNE DI CARPI","Persone, tirocini nella transizione al lavoro","OPPORTUNITÀ DI FORMAZIONE PER L'ACCESSO AL LAVORO DI GIOVANI IN CONDIZIONI DI HANDICAP","41.254,80","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Associazione Terra Verde O.N.L.U.S.","Servizi alle persone","""Idee Verdi da CondiVivere"" percorso formativo in area verde storico artistico, anno II","39.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.F.O. Centro Formazione Offshore S.r.l.","Persone, Formazione iniziale per adulti","Operatore Tecnico Subacqueo (OTS)","20.801,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"C.F.O. Centro Formazione Offshore S.r.l.","Persone, formazione per occupati","Il rafforzamento delle competenze dei lavoratori quale strumento per l'innovazione e la qualità del lavoro","16.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ASSIST S.r.l.","Persone, formazione permanente","SERVIZI INTEGRATI CON I CPI PER IL COLLOCAMENTO E LA RIQUALIFICAZIONE ASSE I","18.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ASSIST S.r.l.","Persone, Formazione iniziale per adulti","SERVIZI INTEGRATI CON I CPI PER IL COLLOCAMENTO E LA RIQUALIFICAZIONE ASSE II","18.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Clips S.r.l.","Persone, Formazione superiore","GRAFICO MULTIMEDIALE","27.960,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Clips S.r.l.","Persone, formazione per occupati","COMUNICAZIONE, SERVIZIO E MARKETING: IL SUCCESSO PER L'HOTEL TERMALE","7.606,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Docu- mentazione Donna","Informazione e comunicazione","OrganizzAZIONI concilianti. Azioni per l'adattabilità delle imprese e delle organizzazioni","35.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"SINERGIE società consortile a r. l.","Persone, formazione per occupati","Le procedure certifi cate per lo sviluppo aziendale di Diaber S.r.l.","10.967,04","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"SINERGIE società consortile a r. l.","Persone, formazione per occupati","Corte Bianca S.r.l.: lo sviluppo delle competenze dei lavoratori per la competitività, l'innovazione e la qualità del lavoro (just in time)","19.551,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"SINERGIE società consortile a r. l.","Persone, formazione per occupati","LA SOSTENIBILITÀ AMBIENTALE E DEI PROCESSI LAVORATIVI PER LA TUTELA DELLA SALUTE E DELLA SICUREZZA SUL LAVORO","4.435,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ENFAP Emilia Romagna","Persone, Formazione iniziale per adulti","Salute e benessere - la cultura del wellness nei servizi alla persona","34.560,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CO.p.A.P.S. - Cooperativa per Attività Produttive So- ciali - Società cooperativa sociale a r.l.","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","PIAFST - Percorsi Integrati per giovani disabili in Alternanza tra Formazione, Scuola e Territorio","14.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CO.p.A.P.S. - Cooperativa per Attività Produttive So- ciali - Società cooperativa sociale a r.l.","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","Percorsi Integrati in Alternanza tra Formazione, Scuola e Territorio (PIAFST) - Servizi per l'accesso","20.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centuria-Rit Romagna Innovazione Tecnologica Soc. Cons a r.l.","Servizi alle persone","Valorizzazione delle competenze per la gestione degli Assets intangibili delle imprese","32.504,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Studi Pluriversum","Persone, orientamento, informazione, consulenza a sostegno ai percorsi personali formativi","Servizio di erogazione di attività specialistiche di orientamento e accompagnamento al lavoro presso i Cip di Bologna","32.400,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"AZIENDA USL DI MODENA","Persone, Formazione iniziale per adulti","Formazione iniziale per Operatore Socio Sanitario","22.544,30","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"AZIENDA USL DI MODENA","Persone, formazione per occupati","Qualifi cazione sul lavoro per OSS","8.342,65","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Studio Pleiadi S.r.l.","Persone, formazione per occupati","Strategie di Riorganizzazione aziendale e Nuove Tecnologie","28.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"T & D S.p.A.","Sistemi, sistema di governo, monitoraggio e valutazione","Monitoraggio e valutazione iniziative diritto-dovere","27.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Plan Società Cooperativa","Sistemi, sistema di governo, monitoraggio e valutazione","Monitoraggio e valutazione iniziative diritto-dovere","27.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Itard","Persone, forma- zione all'interno dell'obbligo formativo, percorsi integrati nell'istru- zione","Percorsi integrati nell'istruzione ""Operatore della promozione ed accoglienza turistica""- 2007/2008 - 3°annualità","27.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"INFOMEDIA, Associazione per la forma- zione professio- nale, l'infor- mazione e la comunicazione","Persone, formazione per occupati","Ravani Acciai S.r.l. e Ades Acciai S.r.l.: I.C.T. e Marketing strategio per la competitività","24.780,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Rettagliata Servizi S.p.A.","Persone, formazione per occupati","Aggiornamento informatico","18.560,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Emildue S.r.l.","Persone, forma- zione per occupati","Operazione Emil Due S.r.l.","18.442,76","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"FABER - Industria e futuro in Emilia- Romagna","Servizi alle persone","Azioni congiunte per lo sviluppo di competenze per la crescita delle piccole imprese","18.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Società Cooperativa Sociale IT2","Persone, formazione per occupati","per un posto di lavoro in più","17.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"MORPHE'S.- c.a.r.l.","Persone, formazione per occupati","Innovazione tecnologica e gestionale per cooperative sociali","16.864,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ProMo S.c.r.l.","Servizi alle persone","Intraprendere donna in provincia di Modena","14.500,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"La Grafi ca di Arquati Davide & C. Snc","Servizi alle persone","SERVIZIO DI PREDISPOSIZIONE, ELABORAZIONE GRAFICA E STAMPA DI VOLUMI VARI A LA GRAFICA TIPOLITOGRAFIA DI ARQUATI DAVIDE & C SNC","13.728,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"sara società cooperativa","Persone, Formazione iniziale per adulti","VENDITA E ASSISTENZA AL CLIENTE PER RAGAZZI A RISCHIO DI DEVIANZA - Percorso formativo per la certifi cazione di competenze","1.047,55","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"sara società cooperativa","Persone, Formazione iniziale per adulti","Formazione iniziale per Operatore Socio Sanitario","4.376,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"sara società cooperativa","Persone, Formazione iniziale per adulti","LA GESTIONE EFFICIENTE DEL MAGAZZINO - Percorso di certifi cazione di competenze per ""Operatore di magazzino merci""","1.073,10","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"sara società cooperativa","Persone, Formazione iniziale per adulti","MODULI PROFESSIONALIZZANTI DI BASE PER RICOMINCIARE DA ADULTI - L'OFFERTA FORMATIVA DI CESVIP E IRECOOP","862,98","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"sara società cooperativa","Persone, formazione per occupati","Qualifi cazione sul lavoro per OSS","5.978,70","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Unione Comuni Modenesi Area Nord","Persone, tirocini nella transizione al lavoro","FORMAZIONE INDIVIDUALE PER GIOVANI IN SITUAZIONE DI HANDICAP","12.960,88","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"IL TOTEM Società Cooperativa Sociale ONLUS","Persone, formazione per occupati","Il processo di riorganizzazione aziendale quale opportunità di crescita","12.480,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Studi Europa Inform - Società Cooperativa a r.l.","Persone, formazione per occupati","CRESCERE IN EUROPA CENTRALE: LUNA NUOVA AD EST","11.520,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"INGIOCO SOCIETÀ COOPERATIVA","Persone, formazione permanente","IL TEATRO DELLE ABILITÀ","11.500,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Calzaturifi cio Superstar S.r.l.","Persone, formazione per occupati","Internazionalizzazione e valorizzazione delle risorse umane - nuovi scenari competitivi per l'azienda CALZATURIFICIO SUPERSTAR S.r.l.","11.303,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CATT","Persone, formazione per occupati","OPERAZIONE CATT S.r.l.","10.670,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"UOMO E IMPRESA S.r.l.","Servizi alle persone","Intervento di supporto alla ricollocazione professionale dei lavoratori in esubero dell'ente Ecap","10.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"QUARTIERE ITALIANO S.r.l.","Persone, formazio- ne per occupati","Processi di internazionalizzazione in Quartiere italiano: la formazione per il mercato estero","9.820,80","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"ISTITUTO SVILUPPO PROFESSIO- NALE ITALIA S.r.l.","Persone, formazione per occupati","Il risparmio energetico nel settore delle costruzioni","9.676,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"CTC - Centro di formazione Manageriale e Gestione di Impresa della CCIAA di Bologna","Persone, formazione per occupati","LO SVILUPPO DELLE COMPETENZE GESTIONALI ECCELLENTI NEI TEAM PROJECT CERMET","8.984,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Libra.net","Persone, forma- zione per la crea- zione d'impresa","Creazione e consolidamento di attività imprenditoriali e professionali","7.940,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
